type,id,date,time,address,rnds,latitude,longitude,source,zone,year,month,yearmonth
Single_Gunshot,,10/15/2016,,,,39.94083942,-75.08581974,2016,,2016,10,202
Gunshot_or_Firecracker,,10/15/2016,,,,39.94329212,-75.11448023,2016,,2016,10,202
Multiple_Gunshots,,10/15/2016,,,,39.93206375,-75.10330355,2016,,2016,10,202
Single_Gunshot,,10/14/2016,,,,39.9411745,-75.07998261,2016,,2016,10,202
Multiple_Gunshots,,10/14/2016,,,,39.94302478,-75.07459292,2016,,2016,10,202
Multiple_Gunshots,,10/14/2016,,,,39.94962343,-75.11709414,2016,,2016,10,202
Multiple_Gunshots,,10/14/2016,,,,39.9521384,-75.08573786,2016,,2016,10,202
Single_Gunshot,,10/13/2016,,,,39.93117664,-75.10604793,2016,,2016,10,202
Single_Gunshot,,10/13/2016,,,,39.95542144,-75.09825688,2016,,2016,10,202
Gunshot_or_Firecracker,,10/12/2016,,,,39.95497601,-75.0914888,2016,,2016,10,202
Single_Gunshot,,10/11/2016,,,,39.93161897,-75.1177342,2016,,2016,10,202
Single_Gunshot,,10/10/2016,,,,39.92320042,-75.09905678,2016,,2016,10,202
Multiple_Gunshots,,10/9/2016,,,,39.96343865,-75.08956104,2016,,2016,10,202
Multiple_Gunshots,,10/8/2016,,,,39.95535935,-75.12047369,2016,,2016,10,202
Multiple_Gunshots,,10/8/2016,,,,39.92296404,-75.10785964,2016,,2016,10,202
Multiple_Gunshots,,10/8/2016,,,,39.95189461,-75.09197666,2016,,2016,10,202
Single_Gunshot,,10/7/2016,,,,39.95370983,-75.07833095,2016,,2016,10,202
Multiple_Gunshots,,10/5/2016,,,,39.90704483,-75.10714494,2016,,2016,10,202
Gunshot_or_Firecracker,,10/4/2016,,,,39.93419626,-75.11188568,2016,,2016,10,202
Single_Gunshot,,10/3/2016,,,,39.96291731,-75.08523477,2016,,2016,10,202
Multiple_Gunshots,,10/3/2016,,,,39.96236555,-75.08285281,2016,,2016,10,202
Gunshot_or_Firecracker,,10/2/2016,,,,39.94531965,-75.0847098,2016,,2016,10,202
Single_Gunshot,,10/2/2016,,,,39.93523084,-75.10463201,2016,,2016,10,202
Single_Gunshot,,10/2/2016,,,,39.92615237,-75.10760953,2016,,2016,10,202
Single_Gunshot,,10/2/2016,,,,39.94982182,-75.08713093,2016,,2016,10,202
Single_Gunshot,,10/1/2016,,,,39.95550958,-75.07018197,2016,,2016,10,202
Gunshot_or_Firecracker,,9/29/2016,,,,39.95484494,-75.09554377,2016,,2016,9,201
Multiple_Gunshots,,9/29/2016,,,,39.93274663,-75.11444086,2016,,2016,9,201
Multiple_Gunshots,,9/29/2016,,,,39.92634459,-75.10930038,2016,,2016,9,201
Multiple_Gunshots,,9/29/2016,,,,39.92615495,-75.10895034,2016,,2016,9,201
Single_Gunshot,,9/28/2016,,,,39.95163129,-75.09164435,2016,,2016,9,201
Multiple_Gunshots,,9/28/2016,,,,39.90810422,-75.10590888,2016,,2016,9,201
Multiple_Gunshots,,9/27/2016,,,,39.94888506,-75.07841497,2016,,2016,9,201
Single_Gunshot,,9/27/2016,,,,39.94032558,-75.0951946,2016,,2016,9,201
Multiple_Gunshots,,9/25/2016,,,,39.94487699,-75.08094868,2016,,2016,9,201
Multiple_Gunshots,,9/25/2016,,,,39.94504342,-75.08138683,2016,,2016,9,201
Multiple_Gunshots,,9/25/2016,,,,39.94499727,-75.08147772,2016,,2016,9,201
Multiple_Gunshots,,9/25/2016,,,,39.94488667,-75.08089127,2016,,2016,9,201
Multiple_Gunshots,,9/25/2016,,,,39.92296262,-75.11193896,2016,,2016,9,201
Gunshot_or_Firecracker,,9/25/2016,,,,39.9499337,-75.10023615,2016,,2016,9,201
Multiple_Gunshots,,9/24/2016,,,,39.95813118,-75.08200632,2016,,2016,9,201
Multiple_Gunshots,,9/21/2016,,,,39.91932609,-75.11644939,2016,,2016,9,201
Single_Gunshot,,9/21/2016,,,,39.92813989,-75.11582223,2016,,2016,9,201
Multiple_Gunshots,,9/18/2016,,,,39.9391734,-75.11737798,2016,,2016,9,201
Single_Gunshot,,9/18/2016,,,,39.94885083,-75.11635849,2016,,2016,9,201
Multiple_Gunshots,,9/17/2016,,,,39.91375237,-75.10139838,2016,,2016,9,201
Multiple_Gunshots,,9/17/2016,,,,39.94049304,-75.11017977,2016,,2016,9,201
Multiple_Gunshots,,9/13/2016,,,,39.93912202,-75.11616707,2016,,2016,9,201
Multiple_Gunshots,,9/12/2016,,,,39.94858019,-75.11718672,2016,,2016,9,201
Single_Gunshot,,9/11/2016,,,,39.95114348,-75.10497689,2016,,2016,9,201
Multiple_Gunshots,,9/11/2016,,,,39.93072781,-75.1040764,2016,,2016,9,201
Multiple_Gunshots,,9/10/2016,,,,39.94327163,-75.06867223,2016,,2016,9,201
Single_Gunshot,,9/10/2016,,,,39.902005,-75.09798431,2016,,2016,9,201
Multiple_Gunshots,,9/10/2016,,,,39.90473032,-75.098151,2016,,2016,9,201
Single_Gunshot,,9/10/2016,,,,39.94073588,-75.08036257,2016,,2016,9,201
Gunshot_or_Firecracker,,9/9/2016,,,,39.93461147,-75.12705729,2016,,2016,9,201
Single_Gunshot,,9/6/2016,,,,39.91576681,-75.11399632,2016,,2016,9,201
Multiple_Gunshots,,9/6/2016,,,,39.93861935,-75.09088328,2016,,2016,9,201
Multiple_Gunshots,,9/6/2016,,,,39.95491736,-75.09499222,2016,,2016,9,201
Single_Gunshot,,9/5/2016,,,,39.91626163,-75.11509367,2016,,2016,9,201
Multiple_Gunshots,,9/5/2016,,,,39.91625465,-75.11508888,2016,,2016,9,201
Single_Gunshot,,9/5/2016,,,,39.94665722,-75.07138165,2016,,2016,9,201
Multiple_Gunshots,,9/4/2016,,,,39.93717698,-75.10123367,2016,,2016,9,201
Multiple_Gunshots,,9/4/2016,,,,39.93625882,-75.10032725,2016,,2016,9,201
Single_Gunshot,,9/4/2016,,,,39.93045716,-75.10171984,2016,,2016,9,201
Single_Gunshot,,9/3/2016,,,,39.93032098,-75.1194343,2016,,2016,9,201
Multiple_Gunshots,,9/2/2016,,,,39.92341689,-75.10719743,2016,,2016,9,201
Multiple_Gunshots,,9/2/2016,,,,39.92445842,-75.10539122,2016,,2016,9,201
Single_Gunshot,,9/2/2016,,,,39.94280482,-75.09205022,2016,,2016,9,201
Single_Gunshot,,9/2/2016,,,,39.9422859,-75.08470778,2016,,2016,9,201
Single_Gunshot,,9/1/2016,,,,39.92418486,-75.10789676,2016,,2016,9,201
Single_Gunshot,,8/31/2016,,,,39.91836271,-75.11906232,2016,,2016,8,200
Multiple_Gunshots,,8/30/2016,,,,39.91558476,-75.11442793,2016,,2016,8,200
Multiple_Gunshots,,8/30/2016,,,,39.92406078,-75.09746834,2016,,2016,8,200
Single_Gunshot,,8/30/2016,,,,39.95817579,-75.09130484,2016,,2016,8,200
Multiple_Gunshots,,8/30/2016,,,,39.9454255,-75.08797438,2016,,2016,8,200
Single_Gunshot,,8/29/2016,,,,39.94440736,-75.09677942,2016,,2016,8,200
Single_Gunshot,,8/28/2016,,,,39.93009124,-75.10046852,2016,,2016,8,200
Single_Gunshot,,8/28/2016,,,,39.95867058,-75.08868238,2016,,2016,8,200
Single_Gunshot,,8/28/2016,,,,39.95454495,-75.09541637,2016,,2016,8,200
Single_Gunshot,,8/28/2016,,,,39.94110133,-75.10598822,2016,,2016,8,200
Single_Gunshot,,8/28/2016,,,,39.95843464,-75.08274349,2016,,2016,8,200
Multiple_Gunshots,,8/27/2016,,,,39.92503142,-75.10385357,2016,,2016,8,200
Multiple_Gunshots,,8/24/2016,,,,39.93533196,-75.11376888,2016,,2016,8,200
Multiple_Gunshots,,8/24/2016,,,,39.92149589,-75.11333117,2016,,2016,8,200
Multiple_Gunshots,,8/24/2016,,,,39.95024214,-75.10080937,2016,,2016,8,200
Single_Gunshot,,8/24/2016,,,,39.95209201,-75.07569243,2016,,2016,8,200
Multiple_Gunshots,,8/23/2016,,,,39.91417093,-75.11524291,2016,,2016,8,200
Multiple_Gunshots,,8/23/2016,,,,39.92205531,-75.10222919,2016,,2016,8,200
Multiple_Gunshots,,8/23/2016,,,,39.95888811,-75.08866228,2016,,2016,8,200
Multiple_Gunshots,,8/23/2016,,,,39.9595893,-75.09659219,2016,,2016,8,200
Single_Gunshot,,8/22/2016,,,,39.94785778,-75.09018709,2016,,2016,8,200
Multiple_Gunshots,,8/22/2016,,,,39.93133193,-75.10595124,2016,,2016,8,200
Multiple_Gunshots,,8/20/2016,,,,39.91150006,-75.10364055,2016,,2016,8,200
Multiple_Gunshots,,8/17/2016,,,,39.92232143,-75.1020805,2016,,2016,8,200
Multiple_Gunshots,,8/16/2016,,,,39.9478641,-75.10206379,2016,,2016,8,200
Multiple_Gunshots,,8/15/2016,,,,39.93153288,-75.11686401,2016,,2016,8,200
Gunshot_or_Firecracker,,8/13/2016,,,,39.92204428,-75.10033192,2016,,2016,8,200
Single_Gunshot,,8/13/2016,,,,39.91163313,-75.1096689,2016,,2016,8,200
Single_Gunshot,,8/11/2016,,,,39.93322772,-75.08946493,2016,,2016,8,200
Single_Gunshot,,8/10/2016,,,,39.95211844,-75.09897808,2016,,2016,8,200
Single_Gunshot,,8/10/2016,,,,39.95186065,-75.0989327,2016,,2016,8,200
Single_Gunshot,,8/9/2016,,,,39.94450444,-75.08954431,2016,,2016,8,200
Multiple_Gunshots,,8/8/2016,,,,39.93607186,-75.11757046,2016,,2016,8,200
Single_Gunshot,,8/8/2016,,,,39.95342345,-75.09142431,2016,,2016,8,200
Multiple_Gunshots,,8/7/2016,,,,39.92397695,-75.11056784,2016,,2016,8,200
Multiple_Gunshots,,8/7/2016,,,,39.96166137,-75.09578436,2016,,2016,8,200
Single_Gunshot,,8/7/2016,,,,39.96142767,-75.09592345,2016,,2016,8,200
Multiple_Gunshots,,8/6/2016,,,,39.91328684,-75.11188109,2016,,2016,8,200
Multiple_Gunshots,,8/6/2016,,,,39.92848199,-75.10296887,2016,,2016,8,200
Multiple_Gunshots,,8/6/2016,,,,39.92628288,-75.10912425,2016,,2016,8,200
Multiple_Gunshots,,8/5/2016,,,,39.90789567,-75.10846298,2016,,2016,8,200
Multiple_Gunshots,,8/5/2016,,,,39.91133301,-75.10459049,2016,,2016,8,200
Multiple_Gunshots,,8/4/2016,,,,39.90651796,-75.10164817,2016,,2016,8,200
Multiple_Gunshots,,8/4/2016,,,,39.93136612,-75.11306713,2016,,2016,8,200
Multiple_Gunshots,,8/4/2016,,,,39.93174378,-75.11269283,2016,,2016,8,200
Single_Gunshot,,8/4/2016,,,,39.95606499,-75.07523907,2016,,2016,8,200
Multiple_Gunshots,,8/4/2016,,,,39.93466372,-75.10088866,2016,,2016,8,200
Multiple_Gunshots,,8/1/2016,,,,39.90834018,-75.11436194,2016,,2016,8,200
Multiple_Gunshots,,8/1/2016,,,,39.90857886,-75.11439131,2016,,2016,8,200
Multiple_Gunshots,,8/1/2016,,,,39.91171365,-75.11163916,2016,,2016,8,200
Single_Gunshot,,7/31/2016,,,,39.92809317,-75.11089686,2016,,2016,7,199
Single_Gunshot,,7/31/2016,,,,39.92570804,-75.10396492,2016,,2016,7,199
Multiple_Gunshots,,7/30/2016,,,,39.95019581,-75.11585787,2016,,2016,7,199
Multiple_Gunshots,,7/30/2016,,,,39.94952094,-75.11615659,2016,,2016,7,199
Multiple_Gunshots,,7/30/2016,,,,39.94943008,-75.11638609,2016,,2016,7,199
Multiple_Gunshots,,7/28/2016,,,,39.91989766,-75.09152649,2016,,2016,7,199
Multiple_Gunshots,,7/27/2016,,,,39.92645091,-75.11088854,2016,,2016,7,199
Multiple_Gunshots,,7/25/2016,,,,39.94076577,-75.08936768,2016,,2016,7,199
Multiple_Gunshots,,7/25/2016,,,,39.9494457,-75.07026314,2016,,2016,7,199
Single_Gunshot,,7/24/2016,,,,39.96494269,-75.0854269,2016,,2016,7,199
Multiple_Gunshots,,7/23/2016,,,,39.91942758,-75.11281316,2016,,2016,7,199
Multiple_Gunshots,,7/23/2016,,,,39.91937718,-75.11279862,2016,,2016,7,199
Multiple_Gunshots,,7/22/2016,,,,39.93129759,-75.10082416,2016,,2016,7,199
Multiple_Gunshots,,7/22/2016,,,,39.92774331,-75.12144167,2016,,2016,7,199
Multiple_Gunshots,,7/22/2016,,,,39.93947744,-75.11759317,2016,,2016,7,199
Multiple_Gunshots,,7/22/2016,,,,39.92151638,-75.10065269,2016,,2016,7,199
Multiple_Gunshots,,7/21/2016,,,,39.91082685,-75.10453131,2016,,2016,7,199
Single_Gunshot,,7/21/2016,,,,39.92301973,-75.11258027,2016,,2016,7,199
Single_Gunshot,,7/20/2016,,,,39.93469819,-75.10106518,2016,,2016,7,199
Multiple_Gunshots,,7/20/2016,,,,39.92645727,-75.11357657,2016,,2016,7,199
Single_Gunshot,,7/19/2016,,,,39.93162523,-75.117209,2016,,2016,7,199
Multiple_Gunshots,,7/19/2016,,,,39.95494439,-75.08725024,2016,,2016,7,199
Gunshot_or_Firecracker,,7/18/2016,,,,39.89761336,-75.11969697,2016,,2016,7,199
Multiple_Gunshots,,7/17/2016,,,,39.92629057,-75.09960123,2016,,2016,7,199
Multiple_Gunshots,,7/17/2016,,,,39.92521825,-75.12097621,2016,,2016,7,199
Single_Gunshot,,7/16/2016,,,,39.92502658,-75.10342352,2016,,2016,7,199
Single_Gunshot,,7/15/2016,,,,39.94733026,-75.08758612,2016,,2016,7,199
Multiple_Gunshots,,7/12/2016,,,,39.93201008,-75.08347677,2016,,2016,7,199
Single_Gunshot,,7/12/2016,,,,39.94620844,-75.07225508,2016,,2016,7,199
Gunshot_or_Firecracker,,7/10/2016,,,,39.92392376,-75.11286527,2016,,2016,7,199
Multiple_Gunshots,,7/9/2016,,,,39.91004816,-75.11496421,2016,,2016,7,199
Single_Gunshot,,7/8/2016,,,,39.95489423,-75.08697815,2016,,2016,7,199
Multiple_Gunshots,,7/7/2016,,,,39.93737757,-75.12328607,2016,,2016,7,199
Multiple_Gunshots,,7/5/2016,,,,39.92622245,-75.10088089,2016,,2016,7,199
Single_Gunshot,,7/5/2016,,,,39.92607972,-75.10767024,2016,,2016,7,199
Multiple_Gunshots,,7/4/2016,,,,39.92206027,-75.10195908,2016,,2016,7,199
Multiple_Gunshots,,7/3/2016,,,,39.92209624,-75.10184212,2016,,2016,7,199
Single_Gunshot,,7/3/2016,,,,39.93412164,-75.12380755,2016,,2016,7,199
Single_Gunshot,,7/3/2016,,,,39.94325199,-75.0838944,2016,,2016,7,199
Multiple_Gunshots,,7/2/2016,,,,39.94879071,-75.07468717,2016,,2016,7,199
Single_Gunshot,,7/2/2016,,,,39.93222521,-75.10258781,2016,,2016,7,199
Single_Gunshot,,7/2/2016,,,,39.95195346,-75.11911292,2016,,2016,7,199
Single_Gunshot,,7/2/2016,,,,39.95141992,-75.11902496,2016,,2016,7,199
Multiple_Gunshots,,7/1/2016,,,,39.92196259,-75.09922745,2016,,2016,7,199
Multiple_Gunshots,,6/30/2016,,,,39.95274484,-75.10133864,2016,,2016,6,198
Multiple_Gunshots,,6/30/2016,,,,39.94309464,-75.09194996,2016,,2016,6,198
Multiple_Gunshots,,6/29/2016,,,,39.94553967,-75.07830709,2016,,2016,6,198
Multiple_Gunshots,,6/29/2016,,,,39.91829248,-75.11190028,2016,,2016,6,198
Multiple_Gunshots,,6/29/2016,,,,39.93969484,-75.08983424,2016,,2016,6,198
Multiple_Gunshots,,6/29/2016,,,,39.9387171,-75.09072834,2016,,2016,6,198
Single_Gunshot,,6/28/2016,,,,39.95686007,-75.08429928,2016,,2016,6,198
Single_Gunshot,,6/28/2016,,,,39.92254364,-75.10693023,2016,,2016,6,198
Multiple_Gunshots,,6/28/2016,,,,39.93103571,-75.10697029,2016,,2016,6,198
Multiple_Gunshots,,6/28/2016,,,,39.93155683,-75.12281143,2016,,2016,6,198
Multiple_Gunshots,,6/27/2016,,,,39.92441503,-75.10304729,2016,,2016,6,198
Multiple_Gunshots,,6/27/2016,,,,39.92808127,-75.10188645,2016,,2016,6,198
Gunshot_or_Firecracker,,6/26/2016,,,,39.92495353,-75.10409442,2016,,2016,6,198
Gunshot_or_Firecracker,,6/26/2016,,,,39.92567244,-75.12128003,2016,,2016,6,198
Gunshot_or_Firecracker,,6/26/2016,,,,39.94102841,-75.08511317,2016,,2016,6,198
Multiple_Gunshots,,6/25/2016,,,,39.94157076,-75.08077855,2016,,2016,6,198
Multiple_Gunshots,,6/25/2016,,,,39.94227191,-75.08121137,2016,,2016,6,198
Multiple_Gunshots,,6/25/2016,,,,39.9526654,-75.07633578,2016,,2016,6,198
Multiple_Gunshots,,6/24/2016,,,,39.91702898,-75.0909972,2016,,2016,6,198
Gunshot_or_Firecracker,,6/24/2016,,,,39.94298595,-75.08215402,2016,,2016,6,198
Multiple_Gunshots,,6/23/2016,,,,39.93560006,-75.11148211,2016,,2016,6,198
Single_Gunshot,,6/23/2016,,,,39.95142272,-75.07354455,2016,,2016,6,198
Single_Gunshot,,6/23/2016,,,,39.92784754,-75.11250268,2016,,2016,6,198
Gunshot_or_Firecracker,,6/22/2016,,,,39.92818309,-75.11133307,2016,,2016,6,198
Single_Gunshot,,6/20/2016,,,,39.92534622,-75.09354301,2016,,2016,6,198
Single_Gunshot,,6/19/2016,,,,39.92730136,-75.10998345,2016,,2016,6,198
Single_Gunshot,,6/19/2016,,,,39.92555131,-75.10527859,2016,,2016,6,198
Single_Gunshot,,6/19/2016,,,,39.94566663,-75.1137095,2016,,2016,6,198
Single_Gunshot,,6/19/2016,,,,39.92782256,-75.10471927,2016,,2016,6,198
Single_Gunshot,,6/19/2016,,,,39.92800917,-75.10448734,2016,,2016,6,198
Multiple_Gunshots,,6/18/2016,,,,39.93381232,-75.12402908,2016,,2016,6,198
Single_Gunshot,,6/18/2016,,,,39.90676748,-75.0967953,2016,,2016,6,198
Single_Gunshot,,6/18/2016,,,,39.95847079,-75.08903699,2016,,2016,6,198
Single_Gunshot,,6/17/2016,,,,39.92472372,-75.10714474,2016,,2016,6,198
Single_Gunshot,,6/17/2016,,,,39.92502453,-75.1059915,2016,,2016,6,198
Multiple_Gunshots,,6/17/2016,,,,39.95513353,-75.08376376,2016,,2016,6,198
Multiple_Gunshots,,6/14/2016,,,,39.93847313,-75.12441122,2016,,2016,6,198
Multiple_Gunshots,,6/13/2016,,,,39.9456721,-75.08653521,2016,,2016,6,198
Gunshot_or_Firecracker,,6/11/2016,,,,39.9531789,-75.09260002,2016,,2016,6,198
Multiple_Gunshots,,6/11/2016,,,,39.95329437,-75.11881461,2016,,2016,6,198
Single_Gunshot,,6/11/2016,,,,39.91385143,-75.10252265,2016,,2016,6,198
Single_Gunshot,,6/11/2016,,,,39.95380639,-75.09173411,2016,,2016,6,198
Multiple_Gunshots,,6/10/2016,,,,39.92956252,-75.10957313,2016,,2016,6,198
Multiple_Gunshots,,6/8/2016,,,,39.93421089,-75.11222293,2016,,2016,6,198
Multiple_Gunshots,,6/7/2016,,,,39.92192943,-75.11939998,2016,,2016,6,198
Multiple_Gunshots,,6/7/2016,,,,39.94754725,-75.08053881,2016,,2016,6,198
Single_Gunshot,,6/7/2016,,,,39.91052341,-75.1092595,2016,,2016,6,198
Multiple_Gunshots,,6/6/2016,,,,39.95068015,-75.07908651,2016,,2016,6,198
Single_Gunshot,,6/4/2016,,,,39.92614079,-75.1057935,2016,,2016,6,198
Single_Gunshot,,6/4/2016,,,,39.91864958,-75.1097833,2016,,2016,6,198
Single_Gunshot,,6/4/2016,,,,39.92020161,-75.1064866,2016,,2016,6,198
Multiple_Gunshots,,6/3/2016,,,,39.92348001,-75.10957858,2016,,2016,6,198
Multiple_Gunshots,,6/3/2016,,,,39.93572982,-75.11343381,2016,,2016,6,198
Single_Gunshot,,6/2/2016,,,,39.95596029,-75.09768671,2016,,2016,6,198
Single_Gunshot,,6/2/2016,,,,39.95582313,-75.09790503,2016,,2016,6,198
Single_Gunshot,,6/2/2016,,,,39.94330014,-75.09062335,2016,,2016,6,198
Gunshot_or_Firecracker,,6/1/2016,,,,39.92162855,-75.08634854,2016,,2016,6,198
Multiple_Gunshots,,6/1/2016,,,,39.9252046,-75.09961044,2016,,2016,6,198
Single_Gunshot,,5/31/2016,,,,39.93478417,-75.10138364,2016,,2016,5,197
Multiple_Gunshots,,5/31/2016,,,,39.91109264,-75.11304541,2016,,2016,5,197
Multiple_Gunshots,,5/30/2016,,,,39.93579186,-75.12121006,2016,,2016,5,197
Gunshot_or_Firecracker,,5/28/2016,,,,39.93596648,-75.122985,2016,,2016,5,197
Multiple_Gunshots,,5/28/2016,,,,39.92164471,-75.09973625,2016,,2016,5,197
Multiple_Gunshots,,5/27/2016,,,,39.924357,-75.10320978,2016,,2016,5,197
Multiple_Gunshots,,5/26/2016,,,,39.90521751,-75.1117392,2016,,2016,5,197
Multiple_Gunshots,,5/23/2016,,,,39.94119417,-75.08117502,2016,,2016,5,197
Multiple_Gunshots,,5/23/2016,,,,39.94423563,-75.10568471,2016,,2016,5,197
Multiple_Gunshots,,5/23/2016,,,,39.95252036,-75.13619241,2016,,2016,5,197
Single_Gunshot,,5/22/2016,,,,39.93190821,-75.11433079,2016,,2016,5,197
Multiple_Gunshots,,5/22/2016,,,,39.95973666,-75.09161928,2016,,2016,5,197
Multiple_Gunshots,,5/22/2016,,,,39.94977059,-75.10730333,2016,,2016,5,197
Multiple_Gunshots,,5/21/2016,,,,39.92603084,-75.11218782,2016,,2016,5,197
Gunshot_or_Firecracker,,5/21/2016,,,,39.93848401,-75.11761907,2016,,2016,5,197
Single_Gunshot,,5/21/2016,,,,39.9256984,-75.10328293,2016,,2016,5,197
Multiple_Gunshots,,5/20/2016,,,,39.92460356,-75.10755891,2016,,2016,5,197
Single_Gunshot,,5/20/2016,,,,39.90751198,-75.10480788,2016,,2016,5,197
Multiple_Gunshots,,5/20/2016,,,,39.95680241,-75.09909619,2016,,2016,5,197
Single_Gunshot,,5/20/2016,,,,39.94924426,-75.11452323,2016,,2016,5,197
Single_Gunshot,,5/20/2016,,,,39.90677866,-75.10328384,2016,,2016,5,197
Multiple_Gunshots,,5/19/2016,,,,39.93130243,-75.11295918,2016,,2016,5,197
Multiple_Gunshots,,5/18/2016,,,,39.95170548,-75.091834,2016,,2016,5,197
Gunshot_or_Firecracker,,5/18/2016,,,,39.95450803,-75.07474875,2016,,2016,5,197
Single_Gunshot,,5/18/2016,,,,39.96341849,-75.0840499,2016,,2016,5,197
Single_Gunshot,,5/18/2016,,,,39.94374475,-75.0967,2016,,2016,5,197
Single_Gunshot,,5/18/2016,,,,39.94372818,-75.09661455,2016,,2016,5,197
Multiple_Gunshots,,5/18/2016,,,,39.90342117,-75.10366551,2016,,2016,5,197
Single_Gunshot,,5/18/2016,,,,39.94284111,-75.08043106,2016,,2016,5,197
Single_Gunshot,,5/17/2016,,,,39.92817549,-75.11291509,2016,,2016,5,197
Single_Gunshot,,5/17/2016,,,,39.9507604,-75.10130027,2016,,2016,5,197
Gunshot_or_Firecracker,,5/16/2016,,,,39.94301851,-75.08237625,2016,,2016,5,197
Multiple_Gunshots,,5/15/2016,,,,39.92201468,-75.09975074,2016,,2016,5,197
Multiple_Gunshots,,5/14/2016,,,,39.93724053,-75.08651729,2016,,2016,5,197
Gunshot_or_Firecracker,,5/14/2016,,,,39.91265972,-75.11315406,2016,,2016,5,197
Multiple_Gunshots,,5/14/2016,,,,39.95906685,-75.07806197,2016,,2016,5,197
Multiple_Gunshots,,5/13/2016,,,,39.90803787,-75.1010707,2016,,2016,5,197
Single_Gunshot,,5/13/2016,,,,39.92047554,-75.11573541,2016,,2016,5,197
Multiple_Gunshots,,5/13/2016,,,,39.90635794,-75.10937898,2016,,2016,5,197
Multiple_Gunshots,,5/12/2016,,,,39.95369297,-75.11659937,2016,,2016,5,197
Multiple_Gunshots,,5/12/2016,,,,39.92624291,-75.10834635,2016,,2016,5,197
Multiple_Gunshots,,5/11/2016,,,,39.92690821,-75.11444776,2016,,2016,5,197
Single_Gunshot,,5/9/2016,,,,39.90531976,-75.10197408,2016,,2016,5,197
Multiple_Gunshots,,5/9/2016,,,,39.93562132,-75.12159969,2016,,2016,5,197
Gunshot_or_Firecracker,,5/8/2016,,,,39.95180672,-75.07884119,2016,,2016,5,197
Gunshot_or_Firecracker,,5/8/2016,,,,39.90695182,-75.11438385,2016,,2016,5,197
Multiple_Gunshots,,5/8/2016,,,,39.90691608,-75.11442408,2016,,2016,5,197
Multiple_Gunshots,,5/8/2016,,,,39.90692287,-75.11441154,2016,,2016,5,197
Single_Gunshot,,5/8/2016,,,,39.96047391,-75.08818622,2016,,2016,5,197
Single_Gunshot,,5/8/2016,,,,39.93164046,-75.09813148,2016,,2016,5,197
Single_Gunshot,,5/8/2016,,,,39.90982445,-75.09866482,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.93120176,-75.10100844,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.93126725,-75.09975632,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.94301256,-75.0908637,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.95853292,-75.09725777,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.95848219,-75.1262436,2016,,2016,5,197
Gunshot_or_Firecracker,,5/7/2016,,,,39.96452808,-75.07220816,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.92634502,-75.10841859,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.93016802,-75.09987427,2016,,2016,5,197
Single_Gunshot,,5/7/2016,,,,39.95322331,-75.09649597,2016,,2016,5,197
Multiple_Gunshots,,5/7/2016,,,,39.92978655,-75.10994485,2016,,2016,5,197
Single_Gunshot,,5/6/2016,,,,39.94933865,-75.1169585,2016,,2016,5,197
Multiple_Gunshots,,5/6/2016,,,,39.9490048,-75.11697039,2016,,2016,5,197
Multiple_Gunshots,,5/6/2016,,,,39.96146976,-75.09595117,2016,,2016,5,197
Single_Gunshot,,5/6/2016,,,,39.91529633,-75.10458215,2016,,2016,5,197
Multiple_Gunshots,,5/5/2016,,,,39.93339199,-75.12215459,2016,,2016,5,197
Multiple_Gunshots,,5/4/2016,,,,39.9535317,-75.09962243,2016,,2016,5,197
Single_Gunshot,,5/4/2016,,,,39.93576074,-75.10606874,2016,,2016,5,197
Multiple_Gunshots,,5/4/2016,,,,39.9214277,-75.10070006,2016,,2016,5,197
Single_Gunshot,,5/3/2016,,,,39.91172985,-75.10999525,2016,,2016,5,197
Single_Gunshot,,5/2/2016,,,,39.90412383,-75.10059489,2016,,2016,5,197
Multiple_Gunshots,,5/2/2016,,,,39.90411506,-75.1013457,2016,,2016,5,197
Multiple_Gunshots,,5/2/2016,,,,39.92822022,-75.09911208,2016,,2016,5,197
Single_Gunshot,,5/2/2016,,,,39.94384372,-75.07819072,2016,,2016,5,197
Multiple_Gunshots,,5/2/2016,,,,39.93150947,-75.11194414,2016,,2016,5,197
Multiple_Gunshots,,5/1/2016,,,,39.93417106,-75.10419424,2016,,2016,5,197
Single_Gunshot,,4/28/2016,,,,39.91805605,-75.11066632,2016,,2016,4,196
Multiple_Gunshots,,4/27/2016,,,,39.92917081,-75.10464791,2016,,2016,4,196
Gunshot_or_Firecracker,,4/25/2016,,,,39.94059427,-75.08013715,2016,,2016,4,196
Single_Gunshot,,4/25/2016,,,,39.95468748,-75.09873014,2016,,2016,4,196
Multiple_Gunshots,,4/24/2016,,,,39.93381714,-75.12395711,2016,,2016,4,196
Single_Gunshot,,4/24/2016,,,,39.92783316,-75.10085952,2016,,2016,4,196
Single_Gunshot,,4/22/2016,,,,39.95046619,-75.11313289,2016,,2016,4,196
